line_type,os_type,library_version,device_id,app_version,log_number,process_id,os_build_version,os_version,level,message,package,obj_name,thread_id,log_time,short_user_id,version,time_in_bkgd,obj_memref,file_line_index,received_time,app_id,received_date,device_id_prefix
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,"event {""event"":""BLUETOOTH_ON"",""ts"":1762404824892}",SDK,CMTEventLogger,MAIN,2025-11-06 04:53:44.892,485526135,1,LARGE,0,304,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,Bluetooth on,SDK,CMTTagDeviceManagerV2,MAIN,2025-11-06 04:53:44.896,485526135,1,LARGE,0,305,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,"Will start tag region monitoring, btlestate: 0",SDK,CMTTagDeviceManagerV2,MAIN,2025-11-06 04:53:44.897,485526135,1,LARGE,0,306,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,Device: Forwarding startMonitoring to CLLocationManager,APP,CMTCBManager,MAIN,2025-11-06 04:53:44.897,485526135,1,LARGE,0,307,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,Device: Forwarding startMonitoring to CLLocationManager,APP,CMTCBManager,MAIN,2025-11-06 04:53:44.898,485526135,1,LARGE,0,308,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,monitoring 4 regions,SDK,CMTTagDeviceManagerV2,MAIN,2025-11-06 04:53:44.914,485526135,1,LARGE,0,309,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,"Will start scanning, btlestate: 0",SDK,CMTTagDeviceManagerV2,MAIN,2025-11-06 04:53:44.915,485526135,1,LARGE,0,310,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,"Start Scanning, allowed companies: [474]",SDK,CMTTagDeviceManagerV2,MAIN,2025-11-06 04:53:44.916,485526135,1,LARGE,0,311,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,Device: Starting scan,APP,CMTCBManager,MAIN,2025-11-06 04:53:44.917,485526135,1,LARGE,0,312,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,"tag state (0 -> 1), tag id = 00:00:00:00:00:00",SDK,CMTDriveDetector,MAIN,2025-11-06 04:53:44.929,485526135,1,LARGE,0,313,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,ERROR,"Error while processing request, d6348a1f 26A5ADE0 (485526135) GET /mobile/v3/get_aws_tokens (0 bytes) - - - -",SDK,CMTVTrackHelper,0x283e961c0,2025-11-06 04:53:45.092,485526135,1,BACK,0,314,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,ERROR,"request(_:) FAILED with error {""type"":""APILogging"",""data"":{}}",SDK,CMTCore,MAIN,2025-11-06 04:53:45.092,485526135,1,LARGE,0,315,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,ERROR,error fetching credentials (code = 0),SDK,CMTAWSCredentialsProvider,0x283e961c0,2025-11-06 04:53:45.093,485526135,1,BACK,0,316,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,ERROR,"Error while processing request, d6348a1f 26A5ADE0 (485526135) GET /mobile/v3/get_drive_list (0 bytes) - - - -",SDK,CMTVTrackHelper,0x283e86380,2025-11-06 04:53:45.336,485526135,1,BACK,0,317,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,ERROR,"request(_:) FAILED with error {""type"":""APILogging"",""data"":{}}",SDK,CMTCore,MAIN,2025-11-06 04:53:45.336,485526135,1,LARGE,0,318,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,"create(url:httpMethod:additionalHeaders:timeout:) > {""type"":""APILogging"",""data"":{}}",SDK,CMTCore,MAIN,2025-11-06 04:53:45.356,485526135,1,LARGE,0,319,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,"create(url:httpMethod:additionalHeaders:timeout:) @ {""type"":""APILogging"",""data"":{}}",SDK,CMTCore,MAIN,2025-11-06 04:53:45.357,485526135,1,LARGE,0,320,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,"create(url:httpMethod:additionalHeaders:timeout:) < {""type"":""APILogging"",""data"":{}}",SDK,CMTCore,MAIN,2025-11-06 04:53:45.358,485526135,1,LARGE,0,321,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,"request(_:) > {""type"":""APILogging"",""data"":{}}",SDK,CMTCore,MAIN,2025-11-06 04:53:45.358,485526135,1,LARGE,0,322,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,"request(_:) $ {""type"":""APILogging"",""data"":{}}",SDK,CMTCore,MAIN,2025-11-06 04:53:45.359,485526135,1,LARGE,0,323,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,ERROR,Tick File Upload Failure: cancelled,APP,<CMTCoreWrapper: 0x106f20760>,0x283e89640,2025-11-06 04:53:45.601,485526135,1,BACK,0,324,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,ERROR,"upload(_:file:) FAILED with error {""type"":""APILogging"",""data"":{}}",SDK,CMTCore,MAIN,2025-11-06 04:53:45.601,485526135,1,LARGE,0,325,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,ERROR,"Tick file upload failed with error {""type"":""Tick File Uploader"",""data"":{""ids"":{""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3"",""short_user_id"":""485526135""},""filename"":""1762159684.bz2"",""versions"":{""CMTCore"":""10.7.1""}}}",SDK,SensorEngine/Tick File Uploader,MAIN,2025-11-06 04:53:45.603,485526135,1,LARGE,0,326,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,"Failed to upload drive file for driveid=F94DD4F0-B659-4D9B-9C20-139D59DCEC28, will try again soon",SDK,CMTTripUploader,0x283ee9840,2025-11-06 04:53:45.604,485526135,1,BACK,0,327,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,Change driveid F94DD4F0-B659-4D9B-9C20-139D59DCEC28 status to 0,SDK,CMTTripDatabase,0x283ee9840,2025-11-06 04:53:45.605,485526135,1,BACK,0,328,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,"--------------------------------------------------------- HW Utilization Report --------------------------------------------------------- - name: Tick Upload - startTime: 1762404824.661244 - endTime: 1762404825.605314 - CPU:     - avg: 64.5%     - peak: 64.5% - Memory:     - avg: 52.5MB     - peak: 52.5MB --------------------------------------------------------- {""type"":""HW Utilization Monitoring"",""data"":{""ids"":{""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3"",""short_user_id"":""485526135""},""versions"":{""CMTCore"":""10.7.1""},""sensorEngineMode"":""cmtC""}}",SDK,SensorEngine/HW Utilization Monitoring,MAIN,2025-11-06 04:53:45.607,485526135,1,LARGE,0,329,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,Got location update from keepAliveLocationManager. Ignoring.,SDK,CMTDriveDetector,MAIN,2025-11-06 04:53:45.64,485526135,1,LARGE,0,330,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,ERROR,"request(_:) FAILED with error {""type"":""APILogging"",""data"":{}}",SDK,CMTCore,MAIN,2025-11-06 04:53:45.868,485526135,1,LARGE,0,331,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,ERROR,"Error while processing request, d6348a1f 26A5ADE0 (485526135) GET /mobile/v3/get_vehicles_v2 (0 bytes) - - - -",SDK,CMTVTrackHelper,0x283e8a980,2025-11-06 04:53:45.87,485526135,1,BACK,0,332,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,ERROR,"error = Error Domain=com.cmtelematics.mobilelibrary.CMTServerErrorDomain Code=0 ""(null)"" UserInfo={error_code=0, error_message=UNKNOWN_REQUEST, status_code=0}, code = 0",SDK,CMTVehicleManager,0x283e8a980,2025-11-06 04:53:45.872,485526135,1,BACK,0,333,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,ERROR,"refresh() FAILED with error {""type"":""APILogging"",""data"":{""ids"":{""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3"",""short_user_id"":""485526135""},""versions"":{""CMTCore"":""10.7.1""}}}",SDK,CMTCore,MAIN,2025-11-06 04:53:46.126,485526135,1,LARGE,0,334,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,ERROR,"Error while processing request, d6348a1f 26A5ADE0 (485526135) GET /mobile/v3/get_drive_labels (0 bytes) - - - -",SDK,CMTVTrackHelper,0x283e86380,2025-11-06 04:53:46.37,485526135,1,BACK,0,335,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,ERROR,"request(_:) FAILED with error {""type"":""APILogging"",""data"":{}}",SDK,CMTCore,MAIN,2025-11-06 04:53:46.37,485526135,1,LARGE,0,336,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,"refresh() failed with error. Attempting retry nr. 2 after 4000 ms. {""type"":""Silent call"",""data"":{""ids"":{""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3"",""short_user_id"":""485526135""},""versions"":{""CMTCore"":""10.7.1""}}}",SDK,CMTCore,MAIN,2025-11-06 04:53:46.623,485526135,1,LARGE,0,337,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,Got location update from keepAliveLocationManager. Ignoring.,SDK,CMTDriveDetector,MAIN,2025-11-06 04:53:46.668,485526135,1,LARGE,0,338,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,Got location update from keepAliveLocationManager. Ignoring.,SDK,CMTDriveDetector,MAIN,2025-11-06 04:53:47.599,485526135,1,LARGE,0,339,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,WARN,"Bluetooth delegate centralManagerDidUpdateState was never called, bluetooth status will be considered unknown.",SDK,CMTHeartbeatLoggingManager,0x283e94940,2025-11-06 04:53:49.668,485526135,1,BACK,0,340,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,"event {""event"":""OKAY_BATTERY"",""ts"":1762404829698}",SDK,CMTEventLogger,0x283e94940,2025-11-06 04:53:49.698,485526135,1,BACK,0,341,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,WARN,Attempting to allocate CLLocation manager from background thread - moving to Main.,SDK,CMTPrivateUtils,0x283e94940,2025-11-06 04:53:49.703,485526135,1,BACK,0,342,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,WARN,Allocating CLLocation manager on Main.,SDK,CMTPrivateUtils,MAIN,2025-11-06 04:53:49.704,485526135,1,LARGE,0,343,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,CLActivityType: OTHER (from given locationManagerActivityType 'OTHER'),SDK,CMTPrivateUtils,0x283e94940,2025-11-06 04:53:49.706,485526135,1,BACK,0,344,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,WARN,Attempting to allocate CLLocation manager from background thread - moving to Main.,SDK,CMTPrivateUtils,0x283e94940,2025-11-06 04:53:49.718,485526135,1,BACK,0,345,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,WARN,Allocating CLLocation manager on Main.,SDK,CMTPrivateUtils,MAIN,2025-11-06 04:53:49.719,485526135,1,LARGE,0,346,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,CLActivityType: OTHER (from given locationManagerActivityType 'OTHER'),SDK,CMTPrivateUtils,0x283e94940,2025-11-06 04:53:49.719,485526135,1,BACK,0,347,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,"event {""event"":""PUSH_NOTIFICATION_ON"",""ts"":1762404829726}",SDK,CMTEventLogger,0x283e89640,2025-11-06 04:53:49.726,485526135,1,BACK,0,348,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,"event {""event"":""PUSH_NOTIFICATION_DELIVERY_TYPE_IMMEDIATE"",""ts"":1762404829728}",SDK,CMTEventLogger,0x283e89640,2025-11-06 04:53:49.728,485526135,1,BACK,0,349,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,"create(url:httpMethod:additionalHeaders:timeout:) > {""type"":""APILogging"",""data"":{}}",SDK,CMTCore,MAIN,2025-11-06 04:53:49.734,485526135,1,LARGE,0,350,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,"create(url:httpMethod:additionalHeaders:timeout:) @ {""type"":""APILogging"",""data"":{}}",SDK,CMTCore,MAIN,2025-11-06 04:53:49.734,485526135,1,LARGE,0,351,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,"create(url:httpMethod:additionalHeaders:timeout:) < {""type"":""APILogging"",""data"":{}}",SDK,CMTCore,MAIN,2025-11-06 04:53:49.735,485526135,1,LARGE,0,352,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,"request(_:) > {""type"":""APILogging"",""data"":{}}",SDK,CMTCore,MAIN,2025-11-06 04:53:49.735,485526135,1,LARGE,0,353,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,"request(_:) $ {""type"":""APILogging"",""data"":{}}",SDK,CMTCore,MAIN,2025-11-06 04:53:49.736,485526135,1,LARGE,0,354,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,ERROR,"Error while processing request, d6348a1f 26A5ADE0 (485526135) POST /mobile/v3/update_device_settings (1663 bytes) - - - -",SDK,CMTVTrackHelper,0x283e94940,2025-11-06 04:53:50.088,485526135,1,BACK,0,355,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,ERROR,"request(_:) FAILED with error {""type"":""APILogging"",""data"":{}}",SDK,CMTCore,MAIN,2025-11-06 04:53:50.088,485526135,1,LARGE,0,356,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,ERROR,"Failed posting heartbeat after setting up user: Error Domain=com.cmtelematics.mobilelibrary.CMTServerErrorDomain Code=0 ""(null)"" UserInfo={error_code=0, error_message=UNKNOWN_REQUEST, status_code=0}",SDK,CMTUser,0x283e94940,2025-11-06 04:53:50.091,485526135,1,BACK,0,357,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,"refresh() failed with error. Attempting retry nr. 3 after 8000 ms. {""type"":""Silent call"",""data"":{""ids"":{""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3"",""short_user_id"":""485526135""},""versions"":{""CMTCore"":""10.7.1""}}}",SDK,CMTCore,MAIN,2025-11-06 04:53:51.171,485526135,1,LARGE,0,358,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,"--------------------------------------------------------- HW Utilization Report --------------------------------------------------------- - name: SDK Init - startTime: 1762404823.729453 - endTime: 1762404833.7350879 - CPU:     - avg: 24.4%     - peak: 122.1% - Memory:     - avg: 51.4MB     - peak: 56.0MB --------------------------------------------------------- {""type"":""HW Utilization Monitoring"",""data"":{""sensorEngineMode"":""cmtC"",""ids"":{""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3"",""short_user_id"":""485526135""},""versions"":{""CMTCore"":""10.7.1""}}}",SDK,SensorEngine/HW Utilization Monitoring,MAIN,2025-11-06 04:53:53.736,485526135,1,LARGE,0,359,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,Got location update from keepAliveLocationManager. Ignoring.,SDK,CMTDriveDetector,MAIN,2025-11-06 04:53:54.393,485526135,1,LARGE,0,360,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,Got location update from keepAliveLocationManager. Ignoring.,SDK,CMTDriveDetector,MAIN,2025-11-06 04:53:54.818,485526135,1,LARGE,0,361,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,Got location update from keepAliveLocationManager. Ignoring.,SDK,CMTDriveDetector,MAIN,2025-11-06 04:53:56.075,485526135,1,LARGE,0,362,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,Starting deferredAction: block,SDK,CMTMobileLibraryCore,0x283e94940,2025-11-06 04:53:59.095,485526135,1,BACK,0,363,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,CMTMobileLibraryCore SDK-10244 feature flag: YES,SDK,CMTMobileLibraryCore,0x283e94940,2025-11-06 04:53:59.096,485526135,1,BACK,0,364,2025-11-07 02:47:43.567,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1734,6669,20H364,16.7.12,INFO,"refresh() > {""type"":""APILogging"",""data"":{""versions"":{""CMTCore"":""10.7.1""},""ids"":{""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3"",""short_user_id"":""485526135""}}}",SDK,CMTCore,MAIN,2025-11-06 04:53:59.098,485526135,1,LARGE,0,365,2025-11-07 02:47:43.567,474,2025-11-07,26  
